,pipe,strat,deriv,file_id,remote_filename,exists
2100,ccs,nofilt_global,alff,Pitt_0050045,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Pitt_0050045_alff.nii.gz,True
2101,ccs,nofilt_global,alff,Pitt_0050044,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Pitt_0050044_alff.nii.gz,True
2102,ccs,nofilt_global,alff,Pitt_0050047,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Pitt_0050047_alff.nii.gz,True
2103,ccs,nofilt_global,alff,Pitt_0050046,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Pitt_0050046_alff.nii.gz,True
2104,ccs,nofilt_global,alff,Stanford_0051189,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Stanford_0051189_alff.nii.gz,True
2105,ccs,nofilt_global,alff,Stanford_0051188,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Stanford_0051188_alff.nii.gz,True
2106,ccs,nofilt_global,alff,Trinity_0051142,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0051142_alff.nii.gz,True
2107,ccs,nofilt_global,alff,Leuven_1_0050708,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050708_alff.nii.gz,True
2108,ccs,nofilt_global,alff,Leuven_1_0050709,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050709_alff.nii.gz,True
2109,ccs,nofilt_global,alff,Leuven_1_0050706,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050706_alff.nii.gz,True
2110,ccs,nofilt_global,alff,Leuven_1_0050707,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050707_alff.nii.gz,True
2111,ccs,nofilt_global,alff,Leuven_1_0050704,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050704_alff.nii.gz,True
2112,ccs,nofilt_global,alff,Leuven_1_0050705,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050705_alff.nii.gz,True
2113,ccs,nofilt_global,alff,Leuven_1_0050702,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050702_alff.nii.gz,True
2114,ccs,nofilt_global,alff,Leuven_1_0050703,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050703_alff.nii.gz,True
2115,ccs,nofilt_global,alff,Leuven_1_0050700,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050700_alff.nii.gz,True
2116,ccs,nofilt_global,alff,Leuven_1_0050701,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050701_alff.nii.gz,True
2117,ccs,nofilt_global,alff,NYU_0051105,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051105_alff.nii.gz,True
2118,ccs,nofilt_global,alff,NYU_0051104,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051104_alff.nii.gz,True
2119,ccs,nofilt_global,alff,NYU_0051107,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051107_alff.nii.gz,True
2120,ccs,nofilt_global,alff,NYU_0051106,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051106_alff.nii.gz,True
2121,ccs,nofilt_global,alff,NYU_0051101,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051101_alff.nii.gz,True
2122,ccs,nofilt_global,alff,NYU_0051100,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051100_alff.nii.gz,True
2123,ccs,nofilt_global,alff,NYU_0051103,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051103_alff.nii.gz,True
2124,ccs,nofilt_global,alff,NYU_0051102,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051102_alff.nii.gz,True
2125,ccs,nofilt_global,alff,KKI_0050775,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/KKI_0050775_alff.nii.gz,True
2126,ccs,nofilt_global,alff,NYU_0051109,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051109_alff.nii.gz,True
2127,ccs,nofilt_global,alff,KKI_0050782,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/KKI_0050782_alff.nii.gz,True
2128,ccs,nofilt_global,alff,USM_0050509,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050509_alff.nii.gz,True
2129,ccs,nofilt_global,alff,USM_0050507,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050507_alff.nii.gz,True
2130,ccs,nofilt_global,alff,USM_0050505,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050505_alff.nii.gz,True
2131,ccs,nofilt_global,alff,USM_0050504,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050504_alff.nii.gz,True
2132,ccs,nofilt_global,alff,USM_0050503,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050503_alff.nii.gz,True
2133,ccs,nofilt_global,alff,USM_0050502,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050502_alff.nii.gz,True
2134,ccs,nofilt_global,alff,USM_0050501,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050501_alff.nii.gz,True
2135,ccs,nofilt_global,alff,USM_0050500,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050500_alff.nii.gz,True
2136,ccs,nofilt_global,alff,SBL_0051577,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/SBL_0051577_alff.nii.gz,True
2137,ccs,nofilt_global,alff,USM_0050463,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050463_alff.nii.gz,True
2138,ccs,nofilt_global,alff,USM_0050466,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050466_alff.nii.gz,True
2139,ccs,nofilt_global,alff,USM_0050467,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050467_alff.nii.gz,True
2140,ccs,nofilt_global,alff,USM_0050468,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050468_alff.nii.gz,True
2141,ccs,nofilt_global,alff,USM_0050469,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/USM_0050469_alff.nii.gz,True
2142,ccs,nofilt_global,alff,UM_2_0050428,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_2_0050428_alff.nii.gz,True
2143,ccs,nofilt_global,alff,UM_1_0050318,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_1_0050318_alff.nii.gz,True
2144,ccs,nofilt_global,alff,UM_1_0050319,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_1_0050319_alff.nii.gz,True
2145,ccs,nofilt_global,alff,UM_1_0050316,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_1_0050316_alff.nii.gz,True
2146,ccs,nofilt_global,alff,UM_1_0050317,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_1_0050317_alff.nii.gz,True
2147,ccs,nofilt_global,alff,UM_1_0050314,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_1_0050314_alff.nii.gz,True
2148,ccs,nofilt_global,alff,UM_1_0050315,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_1_0050315_alff.nii.gz,True
2149,ccs,nofilt_global,alff,UM_1_0050312,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_1_0050312_alff.nii.gz,True
2150,ccs,nofilt_global,alff,UM_2_0050426,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_2_0050426_alff.nii.gz,True
2151,ccs,nofilt_global,alff,UM_1_0050310,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_1_0050310_alff.nii.gz,True
2152,ccs,nofilt_global,alff,UM_2_0050424,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_2_0050424_alff.nii.gz,True
2153,ccs,nofilt_global,alff,Leuven_2_0050730,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050730_alff.nii.gz,True
2154,ccs,nofilt_global,alff,Leuven_2_0050731,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050731_alff.nii.gz,True
2155,ccs,nofilt_global,alff,Leuven_2_0050732,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050732_alff.nii.gz,True
2156,ccs,nofilt_global,alff,Leuven_2_0050733,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050733_alff.nii.gz,True
2157,ccs,nofilt_global,alff,Leuven_2_0050735,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050735_alff.nii.gz,True
2158,ccs,nofilt_global,alff,Leuven_2_0050736,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050736_alff.nii.gz,True
2159,ccs,nofilt_global,alff,Leuven_2_0050737,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050737_alff.nii.gz,True
2160,ccs,nofilt_global,alff,Leuven_2_0050738,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050738_alff.nii.gz,True
2161,ccs,nofilt_global,alff,Leuven_2_0050739,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050739_alff.nii.gz,True
2162,ccs,nofilt_global,alff,MaxMun_a_0051370,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/MaxMun_a_0051370_alff.nii.gz,True
2163,ccs,nofilt_global,alff,Leuven_2_0050745,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050745_alff.nii.gz,True
2164,ccs,nofilt_global,alff,Leuven_2_0050744,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050744_alff.nii.gz,True
2165,ccs,nofilt_global,alff,Leuven_2_0050747,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050747_alff.nii.gz,True
2166,ccs,nofilt_global,alff,Leuven_2_0050746,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050746_alff.nii.gz,True
2167,ccs,nofilt_global,alff,Leuven_2_0050741,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050741_alff.nii.gz,True
2168,ccs,nofilt_global,alff,Leuven_2_0050740,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050740_alff.nii.gz,True
2169,ccs,nofilt_global,alff,Leuven_2_0050743,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050743_alff.nii.gz,True
2170,ccs,nofilt_global,alff,Leuven_2_0050742,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050742_alff.nii.gz,True
2171,ccs,nofilt_global,alff,Leuven_2_0050749,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_2_0050749_alff.nii.gz,True
2172,ccs,nofilt_global,alff,Leuven_1_0050683,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050683_alff.nii.gz,True
2173,ccs,nofilt_global,alff,Trinity_0050259,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0050259_alff.nii.gz,True
2174,ccs,nofilt_global,alff,Trinity_0050253,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0050253_alff.nii.gz,True
2175,ccs,nofilt_global,alff,Trinity_0050252,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0050252_alff.nii.gz,True
2176,ccs,nofilt_global,alff,Trinity_0050251,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0050251_alff.nii.gz,True
2177,ccs,nofilt_global,alff,Trinity_0050250,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0050250_alff.nii.gz,True
2178,ccs,nofilt_global,alff,Trinity_0050257,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0050257_alff.nii.gz,True
2179,ccs,nofilt_global,alff,Trinity_0050255,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0050255_alff.nii.gz,True
2180,ccs,nofilt_global,alff,Trinity_0050254,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Trinity_0050254_alff.nii.gz,True
2181,ccs,nofilt_global,alff,UM_2_0050391,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_2_0050391_alff.nii.gz,True
2182,ccs,nofilt_global,alff,UM_2_0050390,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_2_0050390_alff.nii.gz,True
2183,ccs,nofilt_global,alff,KKI_0050820,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/KKI_0050820_alff.nii.gz,True
2184,ccs,nofilt_global,alff,KKI_0050821,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/KKI_0050821_alff.nii.gz,True
2185,ccs,nofilt_global,alff,KKI_0050826,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/KKI_0050826_alff.nii.gz,True
2186,ccs,nofilt_global,alff,SBL_0051567,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/SBL_0051567_alff.nii.gz,True
2187,ccs,nofilt_global,alff,UM_2_0050397,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_2_0050397_alff.nii.gz,True
2188,ccs,nofilt_global,alff,Olin_0050115,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Olin_0050115_alff.nii.gz,True
2189,ccs,nofilt_global,alff,UM_2_0050399,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_2_0050399_alff.nii.gz,True
2190,ccs,nofilt_global,alff,SBL_0051568,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/SBL_0051568_alff.nii.gz,True
2191,ccs,nofilt_global,alff,Leuven_1_0050682,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Leuven_1_0050682_alff.nii.gz,True
2192,ccs,nofilt_global,alff,OHSU_0050166,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050166_alff.nii.gz,True
2193,ccs,nofilt_global,alff,OHSU_0050167,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050167_alff.nii.gz,True
2194,ccs,nofilt_global,alff,OHSU_0050164,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050164_alff.nii.gz,True
2195,ccs,nofilt_global,alff,MaxMun_b_0051324,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/MaxMun_b_0051324_alff.nii.gz,True
2196,ccs,nofilt_global,alff,OHSU_0050162,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050162_alff.nii.gz,True
2197,ccs,nofilt_global,alff,OHSU_0050163,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050163_alff.nii.gz,True
2198,ccs,nofilt_global,alff,OHSU_0050160,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050160_alff.nii.gz,True
2199,ccs,nofilt_global,alff,OHSU_0050161,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050161_alff.nii.gz,True
2200,ccs,nofilt_global,alff,Yale_0050555,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Yale_0050555_alff.nii.gz,True
2201,ccs,nofilt_global,alff,Yale_0050554,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Yale_0050554_alff.nii.gz,True
2202,ccs,nofilt_global,alff,Yale_0050557,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Yale_0050557_alff.nii.gz,True
2203,ccs,nofilt_global,alff,UM_2_0050419,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UM_2_0050419_alff.nii.gz,True
2204,ccs,nofilt_global,alff,Yale_0050551,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/Yale_0050551_alff.nii.gz,True
2205,ccs,nofilt_global,alff,OHSU_0050168,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050168_alff.nii.gz,True
2206,ccs,nofilt_global,alff,OHSU_0050169,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/OHSU_0050169_alff.nii.gz,True
2207,ccs,nofilt_global,alff,CMU_b_0050661,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_b_0050661_alff.nii.gz,True
2208,ccs,nofilt_global,alff,CMU_b_0050667,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_b_0050667_alff.nii.gz,True
2209,ccs,nofilt_global,alff,CMU_b_0050669,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_b_0050669_alff.nii.gz,True
2210,ccs,nofilt_global,alff,SBL_0051557,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/SBL_0051557_alff.nii.gz,True
2211,ccs,nofilt_global,alff,SBL_0051564,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/SBL_0051564_alff.nii.gz,True
2212,ccs,nofilt_global,alff,CMU_a_0050660,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_a_0050660_alff.nii.gz,True
2213,ccs,nofilt_global,alff,MaxMun_a_0051369,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/MaxMun_a_0051369_alff.nii.gz,True
2214,ccs,nofilt_global,alff,CMU_a_0050663,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_a_0050663_alff.nii.gz,True
2215,ccs,nofilt_global,alff,CMU_a_0050664,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_a_0050664_alff.nii.gz,True
2216,ccs,nofilt_global,alff,CMU_a_0050665,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_a_0050665_alff.nii.gz,True
2217,ccs,nofilt_global,alff,CMU_a_0050666,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_a_0050666_alff.nii.gz,True
2218,ccs,nofilt_global,alff,SBL_0051563,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/SBL_0051563_alff.nii.gz,True
2219,ccs,nofilt_global,alff,CMU_a_0050668,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/CMU_a_0050668_alff.nii.gz,True
2220,ccs,nofilt_global,alff,SBL_0051556,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/SBL_0051556_alff.nii.gz,True
2221,ccs,nofilt_global,alff,SBL_0051565,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/SBL_0051565_alff.nii.gz,True
2222,ccs,nofilt_global,alff,UCLA_1_0051282,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UCLA_1_0051282_alff.nii.gz,True
2223,ccs,nofilt_global,alff,UCLA_1_0051280,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UCLA_1_0051280_alff.nii.gz,True
2224,ccs,nofilt_global,alff,UCLA_1_0051281,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UCLA_1_0051281_alff.nii.gz,True
2225,ccs,nofilt_global,alff,UCLA_2_0051313,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UCLA_2_0051313_alff.nii.gz,True
2226,ccs,nofilt_global,alff,MaxMun_c_0051345,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/MaxMun_c_0051345_alff.nii.gz,True
2227,ccs,nofilt_global,alff,UCLA_2_0051312,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/UCLA_2_0051312_alff.nii.gz,True
2228,ccs,nofilt_global,alff,NYU_0051068,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051068_alff.nii.gz,True
2229,ccs,nofilt_global,alff,NYU_0051069,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051069_alff.nii.gz,True
2230,ccs,nofilt_global,alff,NYU_0051147,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051147_alff.nii.gz,True
2231,ccs,nofilt_global,alff,NYU_0051146,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051146_alff.nii.gz,True
2232,ccs,nofilt_global,alff,NYU_0051062,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051062_alff.nii.gz,True
2233,ccs,nofilt_global,alff,NYU_0051063,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051063_alff.nii.gz,True
2234,ccs,nofilt_global,alff,NYU_0051060,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0051060_alff.nii.gz,True
2235,ccs,nofilt_global,alff,NYU_0050967,https://s3.amazonaws.com/fcp-indi/data/Projects/ABIDE_Initiative/Outputs/ccs/nofilt_global/alff/NYU_0050967_alff.nii.gz,True
